PULocationID,PU_Borough,PU_Zone,hora_dia,total_viajes
115,Staten Island,Grymes Hill/Clifton,6,2
115,Staten Island,Grymes Hill/Clifton,7,1
115,Staten Island,Grymes Hill/Clifton,8,4
115,Staten Island,Grymes Hill/Clifton,10,1
115,Staten Island,Grymes Hill/Clifton,15,1
116,Manhattan,Hamilton Heights,0,76
116,Manhattan,Hamilton Heights,1,44
116,Manhattan,Hamilton Heights,2,26
116,Manhattan,Hamilton Heights,3,17
116,Manhattan,Hamilton Heights,4,39
116,Manhattan,Hamilton Heights,5,42
116,Manhattan,Hamilton Heights,6,147
116,Manhattan,Hamilton Heights,7,355
116,Manhattan,Hamilton Heights,8,362
116,Manhattan,Hamilton Heights,9,153
116,Manhattan,Hamilton Heights,10,133
116,Manhattan,Hamilton Heights,11,106
116,Manhattan,Hamilton Heights,12,119
116,Manhattan,Hamilton Heights,13,137
116,Manhattan,Hamilton Heights,14,111
116,Manhattan,Hamilton Heights,15,105
116,Manhattan,Hamilton Heights,16,106
116,Manhattan,Hamilton Heights,17,152
116,Manhattan,Hamilton Heights,18,230
116,Manhattan,Hamilton Heights,19,148
116,Manhattan,Hamilton Heights,20,103
116,Manhattan,Hamilton Heights,21,64
116,Manhattan,Hamilton Heights,22,119
116,Manhattan,Hamilton Heights,23,133
117,Queens,Hammels/Arverne,0,2
117,Queens,Hammels/Arverne,1,2
117,Queens,Hammels/Arverne,3,10
117,Queens,Hammels/Arverne,4,6
117,Queens,Hammels/Arverne,5,17
117,Queens,Hammels/Arverne,6,15
117,Queens,Hammels/Arverne,7,51
117,Queens,Hammels/Arverne,8,41
117,Queens,Hammels/Arverne,9,26
117,Queens,Hammels/Arverne,10,24
117,Queens,Hammels/Arverne,11,23
117,Queens,Hammels/Arverne,12,9
117,Queens,Hammels/Arverne,13,16
117,Queens,Hammels/Arverne,14,11
117,Queens,Hammels/Arverne,15,13
117,Queens,Hammels/Arverne,16,13
117,Queens,Hammels/Arverne,17,20
117,Queens,Hammels/Arverne,18,7
117,Queens,Hammels/Arverne,19,5
117,Queens,Hammels/Arverne,20,6
117,Queens,Hammels/Arverne,21,5
117,Queens,Hammels/Arverne,22,2
117,Queens,Hammels/Arverne,23,2
118,Staten Island,Heartland Village/Todt Hill,8,1
118,Staten Island,Heartland Village/Todt Hill,14,1
118,Staten Island,Heartland Village/Todt Hill,15,1
118,Staten Island,Heartland Village/Todt Hill,23,2
119,Bronx,Highbridge,0,4
119,Bronx,Highbridge,1,5
119,Bronx,Highbridge,2,3
119,Bronx,Highbridge,3,1
119,Bronx,Highbridge,4,13
119,Bronx,Highbridge,5,17
119,Bronx,Highbridge,6,44
119,Bronx,Highbridge,7,70
119,Bronx,Highbridge,8,45
119,Bronx,Highbridge,9,32
119,Bronx,Highbridge,10,12
119,Bronx,Highbridge,11,20
119,Bronx,Highbridge,12,23
119,Bronx,Highbridge,13,18
119,Bronx,Highbridge,14,19
119,Bronx,Highbridge,15,12
119,Bronx,Highbridge,16,12
119,Bronx,Highbridge,17,10
119,Bronx,Highbridge,18,12
119,Bronx,Highbridge,19,9
119,Bronx,Highbridge,20,7
119,Bronx,Highbridge,21,4
119,Bronx,Highbridge,22,11
119,Bronx,Highbridge,23,11
120,Manhattan,Highbridge Park,3,1
120,Manhattan,Highbridge Park,7,2
120,Manhattan,Highbridge Park,8,4
120,Manhattan,Highbridge Park,10,2
120,Manhattan,Highbridge Park,12,2
120,Manhattan,Highbridge Park,14,1
120,Manhattan,Highbridge Park,17,3
120,Manhattan,Highbridge Park,18,1
120,Manhattan,Highbridge Park,20,1
121,Queens,Hillcrest/Pomonok,0,8
121,Queens,Hillcrest/Pomonok,1,5
121,Queens,Hillcrest/Pomonok,2,2
121,Queens,Hillcrest/Pomonok,3,7
121,Queens,Hillcrest/Pomonok,4,4
121,Queens,Hillcrest/Pomonok,5,11
121,Queens,Hillcrest/Pomonok,6,29
121,Queens,Hillcrest/Pomonok,7,37
121,Queens,Hillcrest/Pomonok,8,18
121,Queens,Hillcrest/Pomonok,9,14
121,Queens,Hillcrest/Pomonok,10,7
121,Queens,Hillcrest/Pomonok,11,13
121,Queens,Hillcrest/Pomonok,12,16
121,Queens,Hillcrest/Pomonok,13,20
121,Queens,Hillcrest/Pomonok,14,18
121,Queens,Hillcrest/Pomonok,15,26
121,Queens,Hillcrest/Pomonok,16,17
121,Queens,Hillcrest/Pomonok,17,11
121,Queens,Hillcrest/Pomonok,18,6
121,Queens,Hillcrest/Pomonok,19,8
121,Queens,Hillcrest/Pomonok,20,5
121,Queens,Hillcrest/Pomonok,21,13
121,Queens,Hillcrest/Pomonok,22,13
121,Queens,Hillcrest/Pomonok,23,4
122,Queens,Hollis,0,4
122,Queens,Hollis,1,3
122,Queens,Hollis,2,2
122,Queens,Hollis,3,2
122,Queens,Hollis,4,4
122,Queens,Hollis,5,8
122,Queens,Hollis,6,26
122,Queens,Hollis,7,27
122,Queens,Hollis,8,23
122,Queens,Hollis,9,6
122,Queens,Hollis,10,5
122,Queens,Hollis,11,12
122,Queens,Hollis,12,4
122,Queens,Hollis,13,6
122,Queens,Hollis,14,14
122,Queens,Hollis,15,4
122,Queens,Hollis,16,4
122,Queens,Hollis,18,4
122,Queens,Hollis,19,4
122,Queens,Hollis,21,2
122,Queens,Hollis,22,2
122,Queens,Hollis,23,4
123,Brooklyn,Homecrest,0,7
123,Brooklyn,Homecrest,1,5
123,Brooklyn,Homecrest,2,4
123,Brooklyn,Homecrest,3,2
123,Brooklyn,Homecrest,4,3
123,Brooklyn,Homecrest,5,12
123,Brooklyn,Homecrest,6,9
123,Brooklyn,Homecrest,7,22
123,Brooklyn,Homecrest,8,28
123,Brooklyn,Homecrest,9,17
123,Brooklyn,Homecrest,10,22
123,Brooklyn,Homecrest,11,28
123,Brooklyn,Homecrest,12,32
123,Brooklyn,Homecrest,13,29
123,Brooklyn,Homecrest,14,25
123,Brooklyn,Homecrest,15,17
123,Brooklyn,Homecrest,16,15
123,Brooklyn,Homecrest,17,18
123,Brooklyn,Homecrest,18,12
123,Brooklyn,Homecrest,19,6
123,Brooklyn,Homecrest,20,6
123,Brooklyn,Homecrest,21,5
123,Brooklyn,Homecrest,22,4
123,Brooklyn,Homecrest,23,11
124,Queens,Howard Beach,0,26
124,Queens,Howard Beach,1,7
124,Queens,Howard Beach,2,2
124,Queens,Howard Beach,3,3
124,Queens,Howard Beach,4,1
124,Queens,Howard Beach,5,7
124,Queens,Howard Beach,6,11
124,Queens,Howard Beach,7,13
124,Queens,Howard Beach,8,20
124,Queens,Howard Beach,9,8
124,Queens,Howard Beach,10,16
124,Queens,Howard Beach,11,7
124,Queens,Howard Beach,12,17
124,Queens,Howard Beach,13,13
124,Queens,Howard Beach,14,27
124,Queens,Howard Beach,15,10
124,Queens,Howard Beach,16,9
124,Queens,Howard Beach,17,7
124,Queens,Howard Beach,18,3
124,Queens,Howard Beach,19,10
124,Queens,Howard Beach,20,9
124,Queens,Howard Beach,21,19
124,Queens,Howard Beach,22,24
124,Queens,Howard Beach,23,21
125,Manhattan,Hudson Sq,0,561
125,Manhattan,Hudson Sq,1,479
125,Manhattan,Hudson Sq,2,341
125,Manhattan,Hudson Sq,3,303
125,Manhattan,Hudson Sq,4,168
125,Manhattan,Hudson Sq,5,68
125,Manhattan,Hudson Sq,6,124
125,Manhattan,Hudson Sq,7,402
125,Manhattan,Hudson Sq,8,648
125,Manhattan,Hudson Sq,9,544
125,Manhattan,Hudson Sq,10,528
125,Manhattan,Hudson Sq,11,571
125,Manhattan,Hudson Sq,12,701
125,Manhattan,Hudson Sq,13,727
125,Manhattan,Hudson Sq,14,714
125,Manhattan,Hudson Sq,15,833
125,Manhattan,Hudson Sq,16,906
125,Manhattan,Hudson Sq,17,1199
125,Manhattan,Hudson Sq,18,1288
125,Manhattan,Hudson Sq,19,1016
125,Manhattan,Hudson Sq,20,920
125,Manhattan,Hudson Sq,21,897
125,Manhattan,Hudson Sq,22,976
125,Manhattan,Hudson Sq,23,641
126,Bronx,Hunts Point,0,9
126,Bronx,Hunts Point,1,3
126,Bronx,Hunts Point,2,5
126,Bronx,Hunts Point,3,5
126,Bronx,Hunts Point,4,13
126,Bronx,Hunts Point,5,12
126,Bronx,Hunts Point,6,15
126,Bronx,Hunts Point,7,33
126,Bronx,Hunts Point,8,25
126,Bronx,Hunts Point,9,18
126,Bronx,Hunts Point,10,11
126,Bronx,Hunts Point,11,12
126,Bronx,Hunts Point,12,12
126,Bronx,Hunts Point,13,7
126,Bronx,Hunts Point,14,11
126,Bronx,Hunts Point,15,12
126,Bronx,Hunts Point,16,11
126,Bronx,Hunts Point,17,16
126,Bronx,Hunts Point,18,10
126,Bronx,Hunts Point,19,12
126,Bronx,Hunts Point,20,7
126,Bronx,Hunts Point,21,2
126,Bronx,Hunts Point,22,1
126,Bronx,Hunts Point,23,6
127,Manhattan,Inwood,0,10
127,Manhattan,Inwood,1,8
127,Manhattan,Inwood,2,2
127,Manhattan,Inwood,3,9
127,Manhattan,Inwood,4,11
127,Manhattan,Inwood,5,4
127,Manhattan,Inwood,6,13
127,Manhattan,Inwood,7,34
127,Manhattan,Inwood,8,27
127,Manhattan,Inwood,9,8
127,Manhattan,Inwood,10,12
127,Manhattan,Inwood,11,16
127,Manhattan,Inwood,12,15
127,Manhattan,Inwood,13,11
127,Manhattan,Inwood,14,33
127,Manhattan,Inwood,15,16
127,Manhattan,Inwood,16,9
127,Manhattan,Inwood,17,15
127,Manhattan,Inwood,18,23
127,Manhattan,Inwood,19,13
127,Manhattan,Inwood,20,13
127,Manhattan,Inwood,21,10
127,Manhattan,Inwood,22,26
127,Manhattan,Inwood,23,12
128,Manhattan,Inwood Hill Park,7,1
128,Manhattan,Inwood Hill Park,8,1
128,Manhattan,Inwood Hill Park,9,2
128,Manhattan,Inwood Hill Park,10,1
128,Manhattan,Inwood Hill Park,11,2
128,Manhattan,Inwood Hill Park,12,2
128,Manhattan,Inwood Hill Park,13,2
128,Manhattan,Inwood Hill Park,14,1
128,Manhattan,Inwood Hill Park,15,1
128,Manhattan,Inwood Hill Park,16,2
128,Manhattan,Inwood Hill Park,17,4
128,Manhattan,Inwood Hill Park,18,2
128,Manhattan,Inwood Hill Park,20,1
128,Manhattan,Inwood Hill Park,21,1
128,Manhattan,Inwood Hill Park,22,1
128,Manhattan,Inwood Hill Park,23,1
129,Queens,Jackson Heights,0,45
129,Queens,Jackson Heights,1,45
129,Queens,Jackson Heights,2,38
129,Queens,Jackson Heights,3,86
129,Queens,Jackson Heights,4,116
129,Queens,Jackson Heights,5,51
129,Queens,Jackson Heights,6,82
129,Queens,Jackson Heights,7,132
129,Queens,Jackson Heights,8,101
129,Queens,Jackson Heights,9,59
129,Queens,Jackson Heights,10,54
129,Queens,Jackson Heights,11,41
129,Queens,Jackson Heights,12,51
129,Queens,Jackson Heights,13,46
129,Queens,Jackson Heights,14,74
129,Queens,Jackson Heights,15,45
129,Queens,Jackson Heights,16,58
129,Queens,Jackson Heights,17,99
129,Queens,Jackson Heights,18,96
129,Queens,Jackson Heights,19,72
129,Queens,Jackson Heights,20,70
129,Queens,Jackson Heights,21,68
129,Queens,Jackson Heights,22,52
129,Queens,Jackson Heights,23,92
130,Queens,Jamaica,0,165
130,Queens,Jamaica,1,75
130,Queens,Jamaica,2,43
130,Queens,Jamaica,3,32
130,Queens,Jamaica,4,31
130,Queens,Jamaica,5,32
130,Queens,Jamaica,6,55
130,Queens,Jamaica,7,90
130,Queens,Jamaica,8,51
130,Queens,Jamaica,9,42
130,Queens,Jamaica,10,29
130,Queens,Jamaica,11,36
130,Queens,Jamaica,12,52
130,Queens,Jamaica,13,79
130,Queens,Jamaica,14,108
130,Queens,Jamaica,15,137
130,Queens,Jamaica,16,113
130,Queens,Jamaica,17,111
130,Queens,Jamaica,18,90
130,Queens,Jamaica,19,73
130,Queens,Jamaica,20,67
130,Queens,Jamaica,21,90
130,Queens,Jamaica,22,129
130,Queens,Jamaica,23,227
131,Queens,Jamaica Estates,0,9
131,Queens,Jamaica Estates,1,6
131,Queens,Jamaica Estates,2,6
131,Queens,Jamaica Estates,3,6
131,Queens,Jamaica Estates,4,7
131,Queens,Jamaica Estates,5,14
131,Queens,Jamaica Estates,6,31
131,Queens,Jamaica Estates,7,39
131,Queens,Jamaica Estates,8,24
131,Queens,Jamaica Estates,9,17
131,Queens,Jamaica Estates,10,15
131,Queens,Jamaica Estates,11,8
131,Queens,Jamaica Estates,12,12
131,Queens,Jamaica Estates,13,12
131,Queens,Jamaica Estates,14,7
131,Queens,Jamaica Estates,15,9
131,Queens,Jamaica Estates,16,12
131,Queens,Jamaica Estates,17,15
131,Queens,Jamaica Estates,18,10
131,Queens,Jamaica Estates,19,6
131,Queens,Jamaica Estates,20,9
131,Queens,Jamaica Estates,21,9
131,Queens,Jamaica Estates,22,11
131,Queens,Jamaica Estates,23,9
132,Queens,JFK Airport,0,4989
132,Queens,JFK Airport,1,2127
132,Queens,JFK Airport,2,845
132,Queens,JFK Airport,3,547
132,Queens,JFK Airport,4,646
132,Queens,JFK Airport,5,2073
132,Queens,JFK Airport,6,3607
132,Queens,JFK Airport,7,4232
132,Queens,JFK Airport,8,3247
132,Queens,JFK Airport,9,3105
132,Queens,JFK Airport,10,3786
132,Queens,JFK Airport,11,3531
132,Queens,JFK Airport,12,4399
132,Queens,JFK Airport,13,5169
132,Queens,JFK Airport,14,7206
132,Queens,JFK Airport,15,9267
132,Queens,JFK Airport,16,10450
132,Queens,JFK Airport,17,8715
132,Queens,JFK Airport,18,7849
132,Queens,JFK Airport,19,9227
132,Queens,JFK Airport,20,9341
132,Queens,JFK Airport,21,9367
132,Queens,JFK Airport,22,8631
132,Queens,JFK Airport,23,7541
133,Brooklyn,Kensington,0,1
133,Brooklyn,Kensington,1,4
133,Brooklyn,Kensington,2,4
133,Brooklyn,Kensington,3,3
133,Brooklyn,Kensington,4,4
133,Brooklyn,Kensington,5,9
133,Brooklyn,Kensington,6,16
133,Brooklyn,Kensington,7,56
133,Brooklyn,Kensington,8,66
133,Brooklyn,Kensington,9,37
133,Brooklyn,Kensington,10,19
133,Brooklyn,Kensington,11,14
133,Brooklyn,Kensington,12,23
133,Brooklyn,Kensington,13,28
133,Brooklyn,Kensington,14,19
133,Brooklyn,Kensington,15,14
133,Brooklyn,Kensington,16,8
133,Brooklyn,Kensington,17,19
133,Brooklyn,Kensington,18,16
133,Brooklyn,Kensington,19,15
133,Brooklyn,Kensington,20,4
133,Brooklyn,Kensington,21,4
133,Brooklyn,Kensington,22,3
133,Brooklyn,Kensington,23,9
134,Queens,Kew Gardens,0,13
134,Queens,Kew Gardens,1,16
134,Queens,Kew Gardens,3,5
134,Queens,Kew Gardens,4,16
134,Queens,Kew Gardens,5,8
134,Queens,Kew Gardens,6,25
134,Queens,Kew Gardens,7,48
134,Queens,Kew Gardens,8,39
134,Queens,Kew Gardens,9,9
134,Queens,Kew Gardens,10,15
134,Queens,Kew Gardens,11,22
134,Queens,Kew Gardens,12,33
134,Queens,Kew Gardens,13,20
134,Queens,Kew Gardens,14,38
134,Queens,Kew Gardens,15,45
134,Queens,Kew Gardens,16,51
134,Queens,Kew Gardens,17,37
134,Queens,Kew Gardens,18,30
134,Queens,Kew Gardens,19,19
134,Queens,Kew Gardens,20,12
134,Queens,Kew Gardens,21,19
134,Queens,Kew Gardens,22,29
134,Queens,Kew Gardens,23,23
135,Queens,Kew Gardens Hills,0,6
135,Queens,Kew Gardens Hills,1,5
135,Queens,Kew Gardens Hills,2,3
135,Queens,Kew Gardens Hills,3,3
135,Queens,Kew Gardens Hills,4,7
135,Queens,Kew Gardens Hills,5,18
135,Queens,Kew Gardens Hills,6,36
135,Queens,Kew Gardens Hills,7,38
135,Queens,Kew Gardens Hills,8,25
135,Queens,Kew Gardens Hills,9,16
135,Queens,Kew Gardens Hills,10,11
135,Queens,Kew Gardens Hills,11,9
135,Queens,Kew Gardens Hills,12,11
135,Queens,Kew Gardens Hills,13,23
135,Queens,Kew Gardens Hills,14,12
135,Queens,Kew Gardens Hills,15,9
135,Queens,Kew Gardens Hills,16,8
135,Queens,Kew Gardens Hills,17,8
135,Queens,Kew Gardens Hills,18,10
135,Queens,Kew Gardens Hills,19,6
135,Queens,Kew Gardens Hills,20,6
135,Queens,Kew Gardens Hills,21,5
135,Queens,Kew Gardens Hills,22,13
135,Queens,Kew Gardens Hills,23,8
136,Bronx,Kingsbridge Heights,0,6
136,Bronx,Kingsbridge Heights,3,2
136,Bronx,Kingsbridge Heights,4,5
136,Bronx,Kingsbridge Heights,5,3
136,Bronx,Kingsbridge Heights,6,12
136,Bronx,Kingsbridge Heights,7,37
136,Bronx,Kingsbridge Heights,8,29
136,Bronx,Kingsbridge Heights,9,26
136,Bronx,Kingsbridge Heights,10,15
136,Bronx,Kingsbridge Heights,11,13
136,Bronx,Kingsbridge Heights,12,14
136,Bronx,Kingsbridge Heights,13,11
136,Bronx,Kingsbridge Heights,14,10
136,Bronx,Kingsbridge Heights,15,12
136,Bronx,Kingsbridge Heights,16,12
136,Bronx,Kingsbridge Heights,17,9
136,Bronx,Kingsbridge Heights,18,6
136,Bronx,Kingsbridge Heights,19,5
136,Bronx,Kingsbridge Heights,20,7
136,Bronx,Kingsbridge Heights,21,4
136,Bronx,Kingsbridge Heights,22,1
136,Bronx,Kingsbridge Heights,23,12
137,Manhattan,Kips Bay,0,1180
137,Manhattan,Kips Bay,1,746
137,Manhattan,Kips Bay,2,445
137,Manhattan,Kips Bay,3,325
137,Manhattan,Kips Bay,4,293
137,Manhattan,Kips Bay,5,218
137,Manhattan,Kips Bay,6,485
137,Manhattan,Kips Bay,7,1143
137,Manhattan,Kips Bay,8,1487
137,Manhattan,Kips Bay,9,1441
137,Manhattan,Kips Bay,10,1496
137,Manhattan,Kips Bay,11,1623
137,Manhattan,Kips Bay,12,1789
137,Manhattan,Kips Bay,13,1809
137,Manhattan,Kips Bay,14,1902
137,Manhattan,Kips Bay,15,2371
137,Manhattan,Kips Bay,16,2365
137,Manhattan,Kips Bay,17,2601
137,Manhattan,Kips Bay,18,2915
137,Manhattan,Kips Bay,19,2753
137,Manhattan,Kips Bay,20,1876
137,Manhattan,Kips Bay,21,1539
137,Manhattan,Kips Bay,22,1410
137,Manhattan,Kips Bay,23,1283
138,Queens,LaGuardia Airport,0,2490
138,Queens,LaGuardia Airport,1,744
138,Queens,LaGuardia Airport,2,186
138,Queens,LaGuardia Airport,3,21
138,Queens,LaGuardia Airport,4,31
138,Queens,LaGuardia Airport,5,44
138,Queens,LaGuardia Airport,6,74
138,Queens,LaGuardia Airport,7,1023
138,Queens,LaGuardia Airport,8,1892
138,Queens,LaGuardia Airport,9,3336
138,Queens,LaGuardia Airport,10,4712
138,Queens,LaGuardia Airport,11,4051
138,Queens,LaGuardia Airport,12,4911
138,Queens,LaGuardia Airport,13,5361
138,Queens,LaGuardia Airport,14,6556
138,Queens,LaGuardia Airport,15,6126
138,Queens,LaGuardia Airport,16,5749
138,Queens,LaGuardia Airport,17,5469
138,Queens,LaGuardia Airport,18,4879
138,Queens,LaGuardia Airport,19,5026
138,Queens,LaGuardia Airport,20,5364
138,Queens,LaGuardia Airport,21,5608
138,Queens,LaGuardia Airport,22,4701
138,Queens,LaGuardia Airport,23,5192
139,Queens,Laurelton,0,5
139,Queens,Laurelton,1,3
139,Queens,Laurelton,2,3
139,Queens,Laurelton,3,1
139,Queens,Laurelton,4,3
139,Queens,Laurelton,5,12
139,Queens,Laurelton,6,27
139,Queens,Laurelton,7,18
139,Queens,Laurelton,8,18
139,Queens,Laurelton,9,8
139,Queens,Laurelton,10,7
139,Queens,Laurelton,11,3
139,Queens,Laurelton,12,9
139,Queens,Laurelton,13,10
139,Queens,Laurelton,14,16
139,Queens,Laurelton,15,18
139,Queens,Laurelton,16,20
139,Queens,Laurelton,17,10
139,Queens,Laurelton,18,6
139,Queens,Laurelton,19,2
139,Queens,Laurelton,20,1
139,Queens,Laurelton,21,2
139,Queens,Laurelton,22,4
139,Queens,Laurelton,23,10
140,Manhattan,Lenox Hill East,0,549
140,Manhattan,Lenox Hill East,1,319
140,Manhattan,Lenox Hill East,2,200
140,Manhattan,Lenox Hill East,3,143
140,Manhattan,Lenox Hill East,4,176
140,Manhattan,Lenox Hill East,5,282
140,Manhattan,Lenox Hill East,6,799
140,Manhattan,Lenox Hill East,7,2647
140,Manhattan,Lenox Hill East,8,4194
140,Manhattan,Lenox Hill East,9,4048
140,Manhattan,Lenox Hill East,10,4267
140,Manhattan,Lenox Hill East,11,4306
140,Manhattan,Lenox Hill East,12,4598
140,Manhattan,Lenox Hill East,13,4526
140,Manhattan,Lenox Hill East,14,5275
140,Manhattan,Lenox Hill East,15,5702
140,Manhattan,Lenox Hill East,16,5490
140,Manhattan,Lenox Hill East,17,5792
140,Manhattan,Lenox Hill East,18,5084
140,Manhattan,Lenox Hill East,19,4024
140,Manhattan,Lenox Hill East,20,2851
140,Manhattan,Lenox Hill East,21,1774
140,Manhattan,Lenox Hill East,22,1228
140,Manhattan,Lenox Hill East,23,847
141,Manhattan,Lenox Hill West,0,1076
141,Manhattan,Lenox Hill West,1,725
141,Manhattan,Lenox Hill West,2,463
141,Manhattan,Lenox Hill West,3,310
141,Manhattan,Lenox Hill West,4,296
